"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",3,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"38.85",1.474,1.958333,
"38.90",1.473,1.961,
"38.95",1.474,1.963667,
"39.00",1.476,1.966,
"39.05",1.478,1.968667,
"39.10",1.479,1.971,
"39.15",1.48,1.973667,
"39.20",1.482,1.976,
"39.25",1.482,1.978667,
"39.30",1.482,1.981,
"39.35",1.484,1.983333,
"39.40",1.486,1.986,
"39.45",1.488,1.988333,
"39.50",1.487,1.991,
"39.55",1.488,1.993333,
"39.60",1.491,1.996,
"39.65",1.493,1.998333,
"39.70",1.495,2.001,
"39.75",1.498,2.003333,
"39.80",1.5,2.006,
"39.85",1.5,2.008667,
"39.90",1.5,2.011,
"39.95",1.501,2.013667,
"40.00",1.502,2.016,
"40.05",1.504,2.018667,
"40.10",1.505,2.021,
"40.15",1.508,2.023667,
"40.20",1.51,2.026,
"40.25",1.512,2.028667,
"40.30",1.512,2.031,
"40.35",1.513,2.033667,
"40.40",1.515,2.036,
"40.45",1.517,2.038667,
"40.50",1.517,2.041,
"40.55",1.518,2.043667,
"40.60",1.519,2.046,
"40.65",1.522,2.048667,
"40.70",1.522,2.051,
"40.75",1.524,2.053333,
"40.80",1.527,2.056,
"40.85",1.528,2.058333,
"40.90",1.53,2.061,
"40.95",1.532,2.063667,
"41.00",1.533,2.066,
"41.05",1.533,2.068667,
"41.10",1.533,2.071,
"41.15",1.534,2.073667,
"41.20",1.535,2.076,
"41.25",1.536,2.078667,
"41.30",1.536,2.081,
"41.35",1.538,2.083667,
"41.40",1.541,2.086,
"41.45",1.542,2.088667,
"41.50",1.542,2.091,
"41.55",1.544,2.093667,
"41.60",1.548,2.096,
"41.65",1.549,2.098667,
"41.70",1.549,2.101,
"41.75",1.552,2.103667,
"41.80",1.554,2.106,
"41.85",1.553,2.108667,
"41.90",1.554,2.111,
"41.95",1.554,2.113333,
"42.00",1.555,2.116,
"42.05",1.557,2.118667,
"42.10",1.557,2.121,
"42.15",1.558,2.123333,
"42.20",1.559,2.126,
"42.25",1.561,2.128667,
"42.30",1.562,2.131,
"42.35",1.564,2.133333,
"42.40",1.566,2.136,
"42.45",1.567,2.138333,
"42.50",1.568,2.141,
"42.55",1.569,2.143333,
"42.60",1.572,2.146,
"42.65",1.574,2.148333,
"42.70",1.575,2.151,
"42.75",1.577,2.153333,
"42.80",1.578,2.156,
"42.85",1.578,2.158333,
"42.90",1.579,2.161,
"42.95",1.58,2.163667,
"43.00",1.582,2.166,
"43.05",1.584,2.168667,
"43.10",1.584,2.171,
"43.15",1.587,2.173667,
"43.20",1.588,2.176,
"43.25",1.59,2.178333,
"43.30",1.589,2.181,
"43.35",1.59,2.183333,
"43.40",1.592,2.186,
"43.45",1.594,2.188333,
"43.50",1.596,2.191,
"43.55",1.597,2.193667,
"43.60",1.599,2.196,
"43.65",1.599,2.198667,
"43.70",1.601,2.201,
"43.75",1.601,2.203667,
