"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"38.90",3.883,6.534333,
"38.95",3.889,6.542666,
"39.00",3.896,6.551,
"39.05",3.901,6.559333,
"39.10",3.907,6.567667,
"39.15",3.911,6.576,
"39.20",3.915,6.584333,
"39.25",3.92,6.592667,
"39.30",3.925,6.601,
"39.35",3.93,6.609333,
"39.40",3.935,6.617666,
"39.45",3.94,6.626,
"39.50",3.946,6.634333,
"39.55",3.951,6.642666,
"39.60",3.957,6.651,
"39.65",3.962,6.659333,
"39.70",3.967,6.667666,
"39.75",3.974,6.676,
"39.80",3.979,6.684333,
"39.85",3.987,6.692667,
"39.90",3.993,6.701,
"39.95",3.998,6.709333,
"40.00",4.002,6.717667,
"40.05",4.008,6.726,
"40.10",4.013,6.734333,
"40.15",4.018,6.742666,
"40.20",4.024,6.751,
"40.25",4.028,6.759333,
"40.30",4.034,6.767333,
"40.35",4.039,6.776,
"40.40",4.044,6.784,
"40.45",4.05,6.792666,
"40.50",4.057,6.800666,
"40.55",4.062,6.809333,
"40.60",4.067,6.817667,
"40.65",4.072,6.826,
"40.70",4.078,6.834333,
"40.75",4.083,6.842667,
"40.80",4.089,6.851,
"40.85",4.096,6.859333,
"40.90",4.101,6.867666,
"40.95",4.106,6.876,
"41.00",4.111,6.884333,
"41.05",4.116,6.892666,
"41.10",4.123,6.901,
"41.15",4.127,6.909333,
"41.20",4.133,6.917666,
"41.25",4.138,6.926,
"41.30",4.145,6.934333,
"41.35",4.149,6.942667,
"41.40",4.153,6.951,
"41.45",4.158,6.959333,
"41.50",4.165,6.967333,
"41.55",4.168,6.975667,
"41.60",4.174,6.984333,
"41.65",4.179,6.992666,
"41.70",4.185,7.000667,
"41.75",4.189,7.009333,
"41.80",4.193,7.017666,
"41.85",4.198,7.026,
"41.90",4.203,7.034333,
"41.95",4.209,7.042666,
"42.00",4.213,7.051,
"42.05",4.219,7.059333,
"42.10",4.226,7.067333,
"42.15",4.231,7.076,
